68659	0489049	Fanboys	In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.	6.1	90	
68791	0438488	Terminator Salvation	All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.	5.8	115	
68793	1078912	Night at the Museum: Battle of the Smithsonian	Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.	5.9	105	
68835	0476991	Were The World Mine	If you had a love-potion, who would you make fall madly in love with you? Timothy, prone to escaping his dismal high school reality through dazzling musical daydreams, gets to answer that question in a very real way. After his eccentric teacher casts him as Puck in A Midsummer Night's Dream, he stumbles upon a recipe hidden within the script to create the play's magical, purple love-pansy.	5.8	95	
68838	0977648	Every Little Step	Every Little Step follows the plight of real-life dancers as they struggle through auditions for the Broadway revival of "A Chorus Line" and also investigates the history of the show and the creative minds behind the original and current incarnations.	5.8	96	
68848	0844286	The Brothers Bloom	The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.	6.8	114	
68872	0038823	Paisan	Six vignettes follow the Allied invasion from July 1943 to winter 1944, from Sicily north to Venice.	7.5	125	
68884	0920473	Shall We Kiss?	When Gabriel and Emilie meet by chance, he offers her a ride, and they spend the evening talking, laughing and getting along famously. At the end of the night, Emilie declines Gabriel's offer of "a kiss without consequences". Emilie admonishes him that the kiss could have unexpected consequences, and tells him a story, unfolding in flashbacks, about the impossibility of indulging your desires without affecting someone else's life.	7.0	100	
68901	0990404	Chop Shop	Alejandro, a tough and ambitious Latino street orphan on the verge of adolescence, lives and works in an auto-body repair shop in a sprawling junkyard on the outskirts of Queens, New York. In this chaotic world of adults, young Alejandro struggles to make a better life for himself and his 16-year-old sister, Isamar.	7.0	84	
68932	0821642	The Soloist	A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.	6.6	109	
68945	0169880	Neon Genesis Evangelion: Death and Rebirth	During the early 21st century a meteorite crashed into Antarctica. After scientists went to study the crash a gigantic explosion followed, classified as the 'Second Impact'. Shinji Ikari is a fourteen year-old boy who has come to Toyko3, a city that also serves as a fortress, to meet up with his father who left him many years ago. The city also happens to be under seige by monsterous creatures...	7.1	101	
68952	1127180	Drag Me to Hell	After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.	6.1	99	
68954	1049413	Up	Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.	7.7	96	
68959	0485323	Fullmetal Alchemist: Conqueror of Shamballa	Munich, Germany, 1923. Two years have passed since Edward Elric was dragged from his own world to ours, leaving behind his country, his friends and his younger brother, Alphonse. Stripped of his alchemical powers, he has been all this time researching rocketry together with Alphonse Heiderich, a young man who resembles his own brother, hoping to one day find a way back home. His efforts so far had proven fruitless, but after lending a hand to a troubled gipsy girl, Edward is thrown in a series of events that can wreak havoc in both worlds. Meanwhile, at his own world, Alphonse Elric ventures deeper into the mysteries of alchemy in search for a way to reunite with his older brother.	7.0	105	
68965	1153706	Dance Flick	Street dancer, Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.	4.7	83	
68967	0836700	Summer Hours	Two brothers and a sister witness the disappearance of their childhood memories when they must relinquish the family belongings to ensure their deceased mother's succession.	6.5	100	
69069	1083456	Fired Up!	2 Guys. 300 Girls. You Do the Math. The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.	6.0	90	
69118	0910905	In the Electric Mist	Academy Award winner Tommy Lee Jones leads an all-star cast in this psychological thriller based on the bestselling novel by James Lee Burke. While on an investigation into a series of grisly murders, veteran detective Dave Robicheaux (Jones) navigates his way through the Louisiana bayou and the dark, sultry world of New Orleans mobster "Baby Feet" Balboni (John Goodman). Layers of corruption and long-dead secrets reawaken grudges and a lethal alliance A tangled web of killings, past and present, converges in a shocking showdown with stakes that become deeply personal to Robicheaux and his family. Featuring music from five-time GRAMMY Award-winner Buddy Guy, this film takes you deep into Cajun country's hidden worlds.	5.9	117	
69122	1119646	The Hangover	When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.	7.1	100	
69134	0870984	Antichrist	A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.	6.3	108	
69241	0080196	Berlin Alexanderplatz	Berlin Alexanderplatz, originally broadcast in 1980, is a 14-part television film adapted and directed by Rainer Werner Fassbinder from the Alfred Döblin novel of the same name, and stars Günter Lamprecht, Hanna Schygulla, Barbara Sukowa, Elisabeth Trissenaar and Gottfried John. The complete film is 15½ hours long.	8.0	931	
69253	1095174	New in Town	Lucy Hill is an ambitious up-and-coming executive living in Miami. She loves her shoes, she loves her cars and she loves climbing the corporate ladder. When she is offered a temporary assignment – in the middle of nowhere – to restructure a manufacturing plant, she jumps at the opportunity, knowing that a big promotion is close at hand. What begins as a straight-forward assignment becomes a life-changing experience as Lucy discovers greater meaning in her life and, most unexpectedly, the man of her dreams.	5.2	97	
69275	1278340	Dead Snow	Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.	6.1	91	
69278	0457400	Land of the Lost	On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.	5.4	102	
69280	1059905	The Clique	A young girl tries to fit in with a clique of popular middle school girls after moving into the guest house of one of their homes.	5.4	87	
69306	1111422	The Taking of Pelham 1 2 3	Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.	6.1	106	
69406	1041829	The Proposal	When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.	6.7	108	
69436	1045778	Year One	When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.	4.6	97	
69458	1032821	Tyson	Director James Toback takes an unflinching, uncompromising look at the life of Mike Tyson--almost solely from the perspective of the man himself. TYSON alternates between the controversial boxer addressing the camera and shots of the champion's fights to create an arresting picture of the man.	6.6	90	
69481	0887912	The Hurt Locker	Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.	7.2	131	
69495	0910847	Breakfast With Scot	Eric and Sam have been in a committed relationship for four years. Eric's a former hockey player turned sportscaster and Sam's a sport's lawyer. But when Sam's adventure seeking brother Billy, takes a job in South America, his ex-girlfriend, Julie, is discovered dead from a drug overdose leaving her son Scot (not Billy's son) to Billy.	6.2	95	
69516	1135092	The Limits of Control	A mysterious stranger works outside the law and keeps his objectives hidden, trusting no one. While his demeanor is paradoxically focused and dreamlike all at once, he embarks on a journey that not only takes him across Spain, but also through his own consciousness.	6.4	116	
69524	0772251	Raiders of the Lost Ark - The Adaptation	After seeing Raiders of the Lost Ark in 1981, three 12 year old friends, Chris Strompolos, Eric Zala and Jayson Lamb, began filming their own shot-by-shot adaptation of the Spielberg classic in the backyards of their Mississippi homes. After 6 years, the film was ready.	6.3	100	
69526	1055369	Transformers: Revenge of the Fallen	Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.	5.9	150	
69529	1014762	Home	With aerial footage from 54 countries, Home is a depiction of how the Earth's problems are all interlinked.	7.9	95	
69559	0041368	The File on Thelma Jordon	A woman seduces a District Attorney and pulls him into a web of theft and murder.	6.3	100	
69604	1178663	Whatever Works	Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of "whatever works."	6.7	92	
69606	0821640	Ghosts of Girlfriends Past	When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.	5.5	100	
69640	1152836	Public Enemies	Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.	6.5	140	
69644	1080016	Ice Age: Dawn of the Dinosaurs	Times are changing forManny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.	6.5	94	
69654	1131748	Prison Break: The Final Break	The movie covers the events which occurred in between the downfall of The Company, and the finale of the series, Prison Break. It details the arrest and incarceration of Sara Tancredi (Sarah Wayne Callies), the final escape plan which Michael devises for Sara. It also reveals the ultimate fate of Gretchen Morgan (Jodi Lyn O'Keefe).	7.4	89	
69685	0285627	Is It College Yet?	All vile things must come to an end, and for Daria Morgendorffer that means it's time to look beyond high school to college. Our little girl has grown up so fast. It's time for higher learning, lowered expectations, and a heavy dose of sarcasm in this special movie presentation. Follow Daria as she visits a college campus, councils her friend Jane, sets things straight with her boyfriend Tom, and	7.1	90	
69712	1078588	My Sister's Keeper	Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.	7.0	109	
69720	0475298	Hood of Horror	A hip hop horror anthology of three tales of terror told by the Hound of Hell (Snoop Dogg) that revolve around the residents of an inner-city neighborhood whose actions determine where they will go in the afterlife.	4.3	84	
69746	1295071	Tales of the Black Freighter	A mariner survives an attack from the dreaded pirates of the Black Freighter, but his struggle to return home to warn it has a horrific cost.	6.9	26	
69757	1022603	(500) Days of Summer	Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.	7.3	95	
69761	0111845	Through the Olive Trees	The movie focuses on one of the events in Zendegi Edame Darad (1992), and explores the relationship between the movie director, and the actors. The local actors play a couple who got married right after the earthquake. In reality, the actor is trying to persuade the actress that they should get married.	7.5	103	
69784	0889583	Brüno	Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.	5.3	83	
69805	1146438	The Librarian: The Curse of the Judas Chalice	While on a dangerous mission to recover the historic Judas Chalice, Flynn is saved by Simone. But when double-crossed by a respected professor and ambushed by a ruthless gang, Flynn realizes Simone's secret, his true mission and a shocking discovery are all lying within a decaying New Orleans crypt.	5.8	95	
69821	0110490	Men of War	Nick Gunar is a burnt-out, jaded and hard-up former mercenary who is having a difficult time adjusting to civilian life. At the end of his rope, he is hired by the Nitro Mine Corporation to strong-arm the natives of a South China Sea island into giving up their rights to its valuable mineral resources. Nick loathes the thought of another mission, but this seemingly easy job will earn him enough money to get back with his estranged family. He recruits some of his former mercenary buddies to help him with the job. The island people refuse to give up their land and Nick decides to help them fight the greedy corporation that hired him. As greed and treachery begin to unravel, Nick's band of mercenaries choose sides.	5.6	103	
69844	0417741	Harry Potter and the Half-Blood Prince	As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.	7.3	153	
69908	0060479	The Group	Sidney Lumet's adaptation of the acclaimed Mary McCarthy novel. It's 1933, and eight young women are friends and members of the upper- class group at a private girl's school, about to graduate and start their own lives. The film documents the years between their graduation and the beginning of the World War in Europe, and shows, in a serialized style, their romances and marriages, their searches for careers or meaning in their lives, their highs and their lows.	4.8	152	
69945	0046969	The Fast and the Furious	A man wrongly imprisoned for murder breaks out of jail. He wants to clear his name, but with the police pursuing him, he's forced to take a beautiful young woman, driving a fast sports car, hostage and slip into a cross-border sports car race to try to make it to Mexico before the police get him.	3.8	73	
69951	1054606	The Imaginarium of Doctor Parnassus	A traveling theater company gives its audience much more than they were expecting.	6.3	123	
69974	0896927	Shiver	Santi, a young high-school student with a serious physical reaction to sunlight, is forced by his health to move with his single mother to a shadowy, isolated village in the mountains of Spain where the inhabitants begin to reveal themselves as strangely xenophobic. When terrible, violent events begin to occur, Santi becomes first a pariah at school and then strongly suspected by the police of hideous murders. Santi himself, however, wonders if he is not the next victim.	5.2	91	
70121	0024805	'Neath the Arizona Skies	Chris Morrell, the guardian of half-Indian girl Nina, is helping her find her missing white father. so she can cash in on her late mother's oil lease. Outlaw Sam Black is after the girl and her father as well. Besides dealing with the Black gang, Morrell has to find another robber, Jim Moore, who switches clothes with him after he finds Chris unconscious from a fight with Sam Black. Along the way, he meets a lady who's the sister of Jim Moore, another bad hombre who's in cahoots with Jim Moore, and an old friend who takes in Nina and helps Chris locate Nina's father and fight off the various desperadoes	3.9	52	
70159	1148204	Orphan	A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.	6.6	123	
70183	1142988	The Ugly Truth	A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.	6.3	96	
70188	0054476	Wild River	A young field administrator for the TVA comes to rural Tennessee to oversee the building of a dam on the Tennessee River. He encounters opposition from the local people, in particular a farmer who objects to his employment (with pay) of local black laborers. Much of the plot revolves around the eviction of an elderly woman from her home on an island in the River, and the young man's love affair with that woman's widowed granddaughter.	6.1	110	
70201	0095302	High Hopes	Slice-of-life look at a sweet working-class couple in London, Shirley and Cyril, his mother, who's aging quickly and becoming forgetful, mum's ghastly upper-middle-class neighbors, and Cyril's pretentious sister and philandering husband. Shirley wants a baby, but Cyril, who reads Marx and wants the world to be perfect, is reluctant. Cyril's mum locks herself out and must ask her snooty neighbors for help. Then Cyril's sister Valerie stages a surprise party for mum's 70th birthday, a disaster from start to finish. Shirley holds things together, and she and Cyril may put aside her Dutch cap after all.	7.4	112	
70282	0775552	Aliens in the Attic	It's summer vacation, but the Pearson family kids are stuck at a boring lake house with their nerdy parents. That is until feisty, little, green aliens crash-land on the roof, with plans to conquer the house AND Earth! Using only their wits, courage and video game-playing skills, the youngsters must band together to defeat the aliens and save the world - but the toughest part might be keeping the whole thing a secret from their parents! Featuring an all-star cast including Ashley Tisdale, Andy Richter, Kevin Nealon, Tim Meadows and Doris Roberts, Aliens In The Attic is the most fun you can have on this planet!	5.2	86	
70286	1136608	District 9	Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).	7.2	112	
70293	1135503	Julie & Julia	Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.	6.5	123	
70305	1075417	Race to Witch Mountain	A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.	5.4	98	
70336	1046173	G.I. Joe: The Rise of Cobra	From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.	5.6	118	
70344	1127877	Cold Souls	Paul Giamatti stars as himself, agonizing over his interpretation of "Uncle Vanya." Paralyzed by anxiety, he stumbles upon a solution via a New Yorker article about a high-tech company promising to alleviate suffering by extracting souls. Giamatti enlists their service -- only to discover that his soul is the shape and size of a chickpea.	6.1	101	
70418	0172348	Introducing Dorothy Dandridge	An acclaimed stage performer, Dorothy still struggled with the challenge of her color, in a time that wouldn't let some stars in by the front door. Yet against the odds she beat out many more famous rivals for the role of "Carmen Jones", becoming the first black woman ever nominated for a Best Actress Academy Award. Marriages and affairs would break her heart, but her heart was strong. Seductive and easily seduced, she was born to be a star - with all the glory and all the pain of being loved, abused, cheated, glorified, undermined and undefeated. Here was a woman who wouldn't wait in the wings. Halle Berry stars as Dorothy Dandrige.	6.1	120	
70465	0783532	Gangster's Paradise: Jerusalema	This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot.	6.3	120	
70488	0249248	Wings of Hope	Werner Herzog returns to the South American jungle with Juliane Koepcke, the German woman who was the sole survivor of a plane crash there in 1971. They find the remains of the plane and recreate her journey out of the jungle.	7.5	65	
70533	0923811	Evangelion: 1.0: You Are (Not) Alone	After the Second Impact, Tokyo-3 is being attacked by giant creatures called Angels that seek to eradicate humankind. The child Shinji's objective is to fight the Angels by piloting one of the mysterious Evangelion mecha units. A remake of the first six episodes of GAINAX's famous 1996 anime series.  The film was retitled "Evangelion: 1.01" for its DVD release and "Evangelion: 1.11" for release on Blu-Ray (with additional scenes).	7.4	97	
70545	0848281	The Deal	Charlie Berns (William H. Macy) is a veteran Hollywood movie producer who has given up on his career and life. That is until his idealistic screenwriter nephew (Jason Ritter) comes bearing the script of a lifetime and Charlie decides to give his career one final shot. The only thing standing in his way is Diedre Hearn (Meg Ryan), a sharp-witted studio executive brought in to keep Charlie in line.	5.9	98	
70565	1092633	The Goods: Live Hard, Sell Hard	Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.	5.5	90	
70567	1185836	Adam	Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth.	6.8	99	
70597	1176251	Gigantic	Young mattress salesman Brian decides to adopt a baby from China but is distracted when he forms a relationship with quirky, wealthy Harriet whom he meets at his mattress store. As their relationship flourishes, unbeknownst to them, a hitman is trying to kill Brian.	5.9	99	
70599	0452694	The Time Traveler's Wife	Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.	6.6	107	
70663	1032815	I Love You, Beth Cooper	Nerdy teenager Denis Cooverman (Paul Rust) harbors a secret crush on Beth Cooper (Hayden Panettiere), the hottest girl in high school. During his graduation speech, Denis lets the cat out of the bag and declares his love for Beth, who, instead of dissing Denis, shows up at his house later that day and promises to show him the time of his life.	4.9	102	
70678	0996948	No Regret	Sumin is an orphan trying to balance work in a factory with study at an art college and an evening job. One night, a rich young businessman makes an advance on him during one of his driving jobs. They meet again the next day: it is during a round of redundancy cuts at the factory where Sumin refuses an attempt by a man (who is in fact the boss' son Jaemin) to save his job. Eventually, Sumin is seduced into working as a prostitute in an up-market boy-brothel as Jaemin's obsession with him grows, leaving Jaemin helpless in the face of his overwhelming desire. This is a film of bold sexuality, where unexpected passion, desire and misunderstandings wreak havoc of an operatic intensity.	6.2	113	
70697	0436339	G-Force	A team of trained secret agent animals, guinea pigs Darwin, Juarez, Blaster, mole Speckles, and fly Mooch takes on a mission for the US government to stop evil Leonard Saber, who plans to destroy the world with household appliances. But the government shuts them down and they are sentenced to a pet shop. Can they escape to defeat the villain and save the world?	5.1	88	
70728	1172570	Bronson	A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.	6.9	92	
70751	0228528	Little Richard	Biopic of the rock icon.  Made for television	4.5	0	
70762	0481273	The Curiosity of Chance	High school coming-of-age tale. It is the 1980's and new wave angst and gender-bending fashion are all the rage. The new kid at school, Chance Marquis is a somewhat awkward teenager who is the target of the school bully. To deal with this dilemma, Chance turns to the opposite ends of the high school spectrum for help. On one end is the flamboyant drag queen and at the other end, the varsity jock.	6.0	98	
70846	1186369	Lorna's Silence	In order to become the owner of a snack bar with her boyfriend, Lorna, a young Albanian woman living in Belgium, becomes an accomplice to a diabolical plan devised by mobster Fabio.	6.6	105	
70862	1229360	It Might Get Loud	A documentary on the electric guitar from the point of view of three significant rock musicians: the Edge, Jimmy Page and Jack White.	7.3	97	
70898	1142433	Post Grad	Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when she’s forced to move back home with her eccentric family.	5.0	89	
70927	0973844	To Each His Own Cinema	A collective film of 33 shorts directed by different directors about their feeling about cinema.	6.8	100	
70946	0105643	Troll 2	A young child is terrified to discover that a planned family trip is to be haunted by vile plant-eating monsters out of his worst nightmare...	3.7	95	
70984	1127896	Taking Woodstock	The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever.	6.2	120	
70994	1311067	Halloween II	Laurie Strode struggles to come to terms with her brother Micheal's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.	5.1	105	
71033	1305806	The Secret in Their Eyes	A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.	7.8	129	
71057	0472033	9	When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.	6.6	79	
71102	0024663	The Three Musketeers		3.0	210	
71106	0910554	Frequently Asked Questions About Time Travel	Three men walk into a bar; two geeks and a cynic. They are three ordinary blokes who all have dreams and hopes for an exciting and better future	7.1	83	
71108	1149362	The White Ribbon	Strange events happen in a small village in the north of Germany during the years just before World War I, which seem to be ritual punishment. The abused and suppressed children of the villagers seem to be at the heart of this mystery.	7.2	144	
71131	1000764	Louis Theroux: The Most Hated Family in America	Louis meets the Phelps family — the people at the heart of the controversial Westboro Baptist Church. The Phelps have rabid anti-homosexual beliefs, and often campaign at the funerals of American soldiers. They believe that every tragedy in the world is God's punishment for homosexuality.	7.4	60	
71135	1188729	Pandorum	Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.	6.4	108	
71156	1234548	The Men Who Stare at Goats	A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.	5.9	93	
71180	0076517	Padre padrone	The true story of the life of Gavino Ledda, the son of a Sardinian shepherd, and how he managed to escape his harsh, almost barbaric existence by slowly educating himself, despite violent opposition from his brutal father.	6.4	114	
71205	1131734	Jennifer's Body	A newly possessed cheerleader turns into a killer who specializes in offing her male classmates. Can her best friend put an end to the horror?	5.2	100	
71211	1130080	The Informant!	A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.	6.0	108	
71248	1225822	Extract	The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.	5.8	92	
71252	1144884	The Final Destination	After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.	5.4	82	
71254	1034032	Gamer	Mind-control technology has taken society by a storm, a multiplayer on-line game called "Slayers" allows players to control human prisoners in mass-scale. Simon (Lerman) controls Kable (Butler), the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind (Hall).	5.6	95	
71264	0844471	Cloudy with a Chance of Meatballs	Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?	6.5	90	
71282	1286537	Food, Inc.	Documentary filmmaker Robert Kenner examines how mammoth corporations have taken over all aspects of the food chain in the United States, from the farms where our food is grown to the chain restaurants and supermarkets where it's sold. Narrated by author and activist Eric Schlosser, the film features interviews with average Americans about their dietary habits, commentary from food experts like Michael Pollan and unsettling footage shot inside large-scale animal processing plants.	7.3	94	
71304	0762073	Thirst	Sang-hyun (Song Kang-ho), a respected priest, volunteers for an experimental procedure that may lead to a cure for a deadly virus. He gets infected and dies, but a blood transfusion of unknown origin brings him back to life as a vampire. Now, Sang-hyun is torn between faith and bloodlust, and has a newfound desire for Tae-ju (Kim Ok-vin), the wife of his childhood friend.	6.9	133	
71318	0858486	Battle for Terra	A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it.	6.1	85	
71379	1179904	Paranormal Activity	After a young, middle class couple moves into a suburban 'starter' tract house, they become increasingly disturbed by a presence that may or may not be somehow demonic but is certainly most active in the middle of the night. Especially when they sleep. Or try to.	6.0	86	
71390	0996966	Not Quite Hollywood	As Australian cinema broke through to international audiences in the 1970s through respected art house films like Peter Weir's "Picnic At Hanging Rock," a new underground of low-budget exploitation filmmakers were turning out considerably less highbrow fare. Documentary filmmaker Mark Hartley explores this unbridled era of sex and violence, complete with clips from some of the scene's most outrageous flicks and interviews with the renegade filmmakers themselves.	7.1	103	
71404	0053882	The 3 Worlds of Gulliver	Doctor Gulliver is poor, so nothing - not even his charming fiancée Elisabeth - keeps him in the town he lives. He signs on to a ship to India, but in a storm he's washed off the ship and ends up on an island, which is inhibitated by very tiny people. After he managed to convince them he's harmless and is accepted as one of their citizens, their king wants to use him in war against a people of giants. Compared to them, even Gulliver is a gnome.	5.4	100	
71429	1262981	World's Greatest Dad	Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who won’t give his father the time of day. He is dating Claire (Alexie Gilmore), the school’s adorable art teacher, but she doesn’t want to get serious --	6.5	99	
